UTC time,state,latitude,N/S Indication,longitude,E/W indication,Ground speed,position,date,f2,f3
170620.300,A,54.6591057,N,020.6530957,E,0.000,343.87,190425,1.133,1.138,
170620.400,A,54.6591062,N,020.6530957,E,0.000,344.24,190425,1.132,1.136,
170620.500,A,54.6591068,N,020.6530955,E,0.000,344.58,190425,1.132,1.137,
170620.600,A,54.6591075,N,020.6530957,E,0.000,344.92,190425,1.133,1.137,
170620.700,A,54.6591082,N,020.6530953,E,0.000,345.15,190425,1.131,1.136,
170620.800,A,54.6591087,N,020.6530950,E,0.000,345.34,190425,1.134,1.139,
170620.900,A,54.6591092,N,020.6530947,E,0.000,345.49,190425,1.134,1.139,
170621.000,A,54.6591100,N,020.6530947,E,0.000,345.64,190425,1.134,1.139,
170621.100,A,54.6591105,N,020.6530947,E,0.000,345.81,190425,1.136,1.140,
170621.200,A,54.6591112,N,020.6530942,E,0.000,345.93,190425,1.134,1.139,
170621.300,A,54.6591118,N,020.6530942,E,0.000,346.07,190425,1.134,1.139,
170621.400,A,54.6591127,N,020.6530942,E,0.000,346.24,190425,1.132,1.137,
170621.500,A,54.6591135,N,020.6530942,E,0.000,346.40,190425,1.132,1.137,
170621.600,A,54.6591143,N,020.6530942,E,0.000,346.55,190425,1.133,1.139,
170621.700,A,54.6591152,N,020.6530942,E,0.000,346.71,190425,1.135,1.141,
170621.800,A,54.6591158,N,020.6530942,E,0.000,346.85,190425,1.136,1.140,
170621.900,A,54.6591167,N,020.6530940,E,0.000,346.98,190425,1.134,1.138,
170622.000,A,54.6591173,N,020.6530938,E,0.000,347.08,190425,1.135,1.140,
170622.100,A,54.6591180,N,020.6530937,E,0.000,347.16,190425,1.135,1.139,
170622.200,A,54.6591187,N,020.6530935,E,0.000,347.22,190425,1.132,1.138,
170622.300,A,54.6591193,N,020.6530932,E,0.000,347.24,190425,1.131,1.136,
170622.400,A,54.6591197,N,020.6530923,E,0.000,347.16,190425,1.133,1.138,
170622.500,A,54.6591202,N,020.6530917,E,0.000,347.00,190425,1.133,1.138,
170622.600,A,54.6591208,N,020.6530910,E,0.000,346.76,190425,1.134,1.138,
170622.700,A,54.6591213,N,020.6530905,E,0.000,346.47,190425,1.135,1.140,
170622.800,A,54.6591222,N,020.6530902,E,0.000,346.16,190425,1.136,1.140,
170622.900,A,54.6591230,N,020.6530898,E,0.000,345.81,190425,1.135,1.139,
170623.000,A,54.6591235,N,020.6530892,E,0.000,345.38,190425,1.135,1.140,
170623.100,A,54.6591240,N,020.6530885,E,0.000,344.88,190425,1.134,1.138,
170623.200,A,54.6591245,N,020.6530877,E,0.000,344.31,190425,1.134,1.138,
170623.300,A,54.6591247,N,020.6530870,E,0.000,343.69,190425,1.134,1.138,
170623.400,A,54.6591250,N,020.6530863,E,0.000,343.02,190425,1.133,1.138,
170623.500,A,54.6591252,N,020.6530858,E,0.000,342.28,190425,1.131,1.136,
170623.600,A,54.6591250,N,020.6530852,E,0.000,341.47,190425,1.130,1.135,
170623.700,A,54.6591247,N,020.6530847,E,0.000,340.60,190425,1.131,1.136,
170623.800,A,54.6591242,N,020.6530842,E,0.000,339.67,190425,1.135,1.138,
170623.900,A,54.6591240,N,020.6530842,E,0.000,338.72,190425,1.135,1.140,
170624.000,A,54.6591237,N,020.6530838,E,0.000,337.71,190425,1.136,1.140,
170624.100,A,54.6591235,N,020.6530838,E,0.000,336.65,190425,1.134,1.138,
170624.200,A,54.6591233,N,020.6530843,E,0.000,335.58,190425,1.132,1.136,
170624.300,A,54.6591232,N,020.6530843,E,0.000,334.44,190425,1.131,1.136,
170624.400,A,54.6591228,N,020.6530845,E,0.000,333.28,190425,1.131,1.135,
170624.500,A,54.6591225,N,020.6530847,E,0.000,332.07,190425,1.129,1.135,
170624.600,A,54.6591222,N,020.6530848,E,0.000,330.82,190425,1.130,1.134,
170624.700,A,54.6591218,N,020.6530847,E,0.000,329.48,190425,1.130,1.135,
170624.800,A,54.6591215,N,020.6530848,E,0.000,328.06,190425,1.130,1.135,
170624.900,A,54.6591213,N,020.6530852,E,0.000,326.59,190425,1.130,1.134,
170625.000,A,54.6591210,N,020.6530855,E,0.000,325.06,190425,1.131,1.136,
170625.100,A,54.6591207,N,020.6530855,E,0.000,323.41,190425,1.130,1.135,
170625.200,A,54.6591203,N,020.6530857,E,0.000,321.66,190425,1.129,1.134,
170625.300,A,54.6591197,N,020.6530853,E,0.000,319.70,190425,1.132,1.136,
170625.400,A,54.6591193,N,020.6530853,E,0.000,317.58,190425,1.132,1.137,
170625.500,A,54.6591187,N,020.6530860,E,0.000,201.90,190425,1.131,1.135,
170625.600,A,54.6591180,N,020.6530855,E,0.000,202.51,190425,1.130,1.135,
170625.700,A,54.6591177,N,020.6530858,E,0.000,200.73,190425,1.134,1.138,
170625.800,A,54.6591170,N,020.6530862,E,0.000,198.70,190425,1.133,1.137,
170625.900,A,54.6591162,N,020.6530867,E,0.000,195.48,190425,1.133,1.138,
170626.000,A,54.6591152,N,020.6530870,E,0.000,192.92,190425,1.132,1.136,
170626.100,A,54.6591145,N,020.6530870,E,0.000,192.52,190425,1.131,1.136,
170626.200,A,54.6591135,N,020.6530873,E,0.000,190.63,190425,1.131,1.136,
170626.300,A,54.6591128,N,020.6530873,E,0.000,191.02,190425,1.130,1.136,
170626.400,A,54.6591122,N,020.6530872,E,1.568,192.18,190425,1.132,1.137,
170626.500,A,54.6591113,N,020.6530875,E,1.617,189.74,190425,1.132,1.137,
170626.600,A,54.6591107,N,020.6530880,E,1.644,186.88,190425,1.132,1.137,
170626.700,A,54.6591100,N,020.6530883,E,1.671,185.74,190425,1.132,1.136,
170626.800,A,54.6591092,N,020.6530888,E,1.702,183.70,190425,1.130,1.135,
170626.900,A,54.6591087,N,020.6530892,E,1.716,183.10,190425,1.130,1.135,
170627.000,A,54.6591080,N,020.6530900,E,1.731,181.40,190425,1.132,1.136,
170627.100,A,54.6591072,N,020.6530905,E,1.754,180.06,190425,1.130,1.135,
170627.200,A,54.6591067,N,020.6530903,E,1.757,181.03,190425,1.131,1.135,
170627.300,A,54.6591060,N,020.6530910,E,1.752,179.28,190425,1.130,1.134,
170627.400,A,54.6591052,N,020.6530902,E,1.751,182.00,190425,1.129,1.134,
170627.500,A,54.6591047,N,020.6530900,E,1.745,183.09,190425,1.130,1.135,
170627.600,A,54.6591040,N,020.6530902,E,1.728,183.77,190425,1.131,1.136,
170627.700,A,54.6591033,N,020.6530903,E,1.723,183.35,190425,1.132,1.136,
170627.800,A,54.6591025,N,020.6530912,E,1.721,180.41,190425,1.132,1.136,
170627.900,A,54.6591018,N,020.6530910,E,1.712,182.16,190425,1.131,1.136,
170628.000,A,54.6591015,N,020.6530905,E,1.687,183.56,190425,1.133,1.137,
170628.100,A,54.6591008,N,020.6530905,E,1.657,183.13,190425,1.132,1.136,
170628.200,A,54.6591003,N,020.6530900,E,1.627,187.07,190425,1.132,1.136,
170628.300,A,54.6590997,N,020.6530898,E,1.612,186.81,190425,1.133,1.137,
170628.400,A,54.6590990,N,020.6530903,E,1.617,184.56,190425,1.131,1.136,
170628.500,A,54.6590985,N,020.6530898,E,1.625,186.54,190425,1.129,1.134,
170628.600,A,54.6590978,N,020.6530905,E,1.638,183.72,190425,1.132,1.137,
170628.700,A,54.6590973,N,020.6530903,E,1.621,185.70,190425,1.131,1.136,
170628.800,A,54.6590965,N,020.6530895,E,1.624,189.36,190425,1.131,1.136,
170628.900,A,54.6590958,N,020.6530898,E,1.667,186.93,190425,1.131,1.135,
170629.000,A,54.6590948,N,020.6530897,E,1.712,186.37,190425,1.131,1.135,
170629.100,A,54.6590942,N,020.6530897,E,1.744,186.70,190425,1.133,1.138,
170629.200,A,54.6590937,N,020.6530902,E,1.674,184.57,190425,1.134,1.139,
170629.300,A,54.6590930,N,020.6530903,E,1.631,183.88,190425,1.132,1.136,
170629.400,A,54.6590925,N,020.6530900,E,1.563,184.04,190425,1.134,1.138,
170629.600,A,54.6590917,N,020.6530897,E,0.000,184.38,190425,1.133,1.138,
170629.700,A,54.6590908,N,020.6530897,E,0.000,179.58,190425,1.132,1.137,
170629.800,A,54.6590903,N,020.6530898,E,0.000,179.11,190425,1.132,1.136,
170629.900,A,54.6590897,N,020.6530902,E,1.581,178.37,190425,1.131,1.136,
170630.000,A,54.6590892,N,020.6530902,E,0.000,178.45,190425,1.131,1.136,
170630.100,A,54.6590887,N,020.6530905,E,0.000,177.69,190425,1.133,1.138,
170630.200,A,54.6590878,N,020.6530907,E,0.000,176.04,190425,1.134,1.138,
170630.300,A,54.6590870,N,020.6530903,E,1.575,178.19,190425,1.135,1.140,
170630.400,A,54.6590860,N,020.6530907,E,1.712,176.38,190425,1.134,1.139,
170630.500,A,54.6590853,N,020.6530903,E,1.705,178.27,190425,1.132,1.137,
170630.600,A,54.6590845,N,020.6530902,E,1.755,180.51,190425,1.132,1.137,
170630.700,A,54.6590838,N,020.6530900,E,1.739,181.82,190425,1.131,1.136,
170630.800,A,54.6590830,N,020.6530902,E,1.749,180.71,190425,1.133,1.137,
170630.900,A,54.6590823,N,020.6530898,E,1.735,181.58,190425,1.133,1.138,
170631.000,A,54.6590817,N,020.6530898,E,1.737,179.86,190425,1.134,1.138,
170631.100,A,54.6590810,N,020.6530897,E,1.685,181.14,190425,1.132,1.137,
170631.200,A,54.6590803,N,020.6530902,E,1.724,177.32,190425,1.133,1.137,
170631.300,A,54.6590797,N,020.6530907,E,1.721,175.81,190425,1.132,1.136,
170631.400,A,54.6590790,N,020.6530913,E,1.766,173.58,190425,1.131,1.136,
170631.500,A,54.6590783,N,020.6530918,E,1.763,171.37,190425,1.133,1.138,
170631.600,A,54.6590778,N,020.6530920,E,1.683,172.55,190425,1.132,1.137,
170631.700,A,54.6590770,N,020.6530922,E,1.726,172.46,190425,1.131,1.136,
170631.800,A,54.6590765,N,020.6530923,E,1.691,173.63,190425,1.131,1.135,
170631.900,A,54.6590755,N,020.6530927,E,1.768,172.29,190425,1.130,1.135,
170632.000,A,54.6590747,N,020.6530928,E,1.804,172.06,190425,1.130,1.135,
170632.100,A,54.6590740,N,020.6530930,E,1.769,172.90,190425,1.131,1.135,
170632.300,A,54.6590725,N,020.6530935,E,1.756,173.25,190425,1.131,1.136,
170632.400,A,54.6590718,N,020.6530938,E,1.690,173.39,190425,1.131,1.135,
170632.500,A,54.6590713,N,020.6530937,E,1.588,176.18,190425,1.131,1.136,
170632.600,A,54.6590705,N,020.6530938,E,1.615,174.60,190425,1.130,1.135,
170632.700,A,54.6590697,N,020.6530935,E,1.639,177.97,190425,1.133,1.137,
170632.800,A,54.6590688,N,020.6530935,E,1.642,178.19,190425,1.133,1.137,
170632.900,A,54.6590680,N,020.6530938,E,1.700,177.37,190425,1.133,1.136,
170633.000,A,54.6590672,N,020.6530938,E,1.678,179.16,190425,1.132,1.136,
170633.100,A,54.6590663,N,020.6530940,E,1.700,178.47,190425,1.131,1.136,
170633.200,A,54.6590657,N,020.6530942,E,1.710,178.96,190425,1.132,1.136,
170633.300,A,54.6590648,N,020.6530938,E,1.731,182.15,190425,1.130,1.135,
170633.400,A,54.6590637,N,020.6530940,E,1.821,181.60,190425,1.129,1.133,
170633.500,A,54.6590628,N,020.6530938,E,1.832,184.95,190425,1.130,1.134,
170633.600,A,54.6590623,N,020.6530940,E,1.756,186.03,190425,1.130,1.134,
170633.700,A,54.6590613,N,020.6530943,E,1.786,184.22,190425,1.130,1.135,
170633.800,A,54.6590607,N,020.6530945,E,1.746,184.57,190425,1.132,1.136,
170633.900,A,54.6590598,N,020.6530947,E,1.722,184.49,190425,1.132,1.136,
170634.000,A,54.6590590,N,020.6530950,E,1.747,184.19,190425,1.134,1.138,
170634.100,A,54.6590582,N,020.6530952,E,1.756,182.70,190425,1.134,1.138,
170634.200,A,54.6590575,N,020.6530952,E,1.705,185.00,190425,1.132,1.137,
170634.300,A,54.6590567,N,020.6530957,E,1.733,182.20,190425,1.133,1.137,
170634.400,A,54.6590560,N,020.6530958,E,1.671,181.89,190425,1.133,1.137,
170634.500,A,54.6590557,N,020.6530960,E,0.000,182.72,190425,1.133,1.138,
170634.600,A,54.6590548,N,020.6530963,E,1.574,179.40,190425,1.133,1.137,
170634.700,A,54.6590542,N,020.6530958,E,0.000,183.14,190425,1.135,1.138,
170634.800,A,54.6590533,N,020.6530955,E,1.562,183.57,190425,1.135,1.139,
170634.900,A,54.6590525,N,020.6530955,E,0.000,183.32,190425,1.133,1.137,
170635.000,A,54.6590520,N,020.6530950,E,0.000,189.53,190425,1.132,1.136,
170635.100,A,54.6590513,N,020.6530948,E,0.000,190.64,190425,1.131,1.135,
170635.200,A,54.6590507,N,020.6530945,E,0.000,193.70,190425,1.130,1.134,
170635.300,A,54.6590502,N,020.6530940,E,0.000,198.86,190425,1.129,1.134,
170635.400,A,54.6590498,N,020.6530937,E,0.000,205.65,190425,1.130,1.134,
170635.500,A,54.6590493,N,020.6530932,E,0.000,208.96,190425,1.132,1.136,
170635.600,A,54.6590490,N,020.6530927,E,0.000,211.49,190425,1.132,1.137,
170635.700,A,54.6590487,N,020.6530923,E,0.000,215.58,190425,1.133,1.138,
170635.800,A,54.6590482,N,020.6530920,E,0.000,216.60,190425,1.131,1.135,
170635.900,A,54.6590480,N,020.6530918,E,0.000,218.15,190425,1.130,1.134,
170636.000,A,54.6590478,N,020.6530913,E,0.000,223.40,190425,1.130,1.134,
170636.100,A,54.6590477,N,020.6530908,E,0.000,230.17,190425,1.132,1.136,
170636.200,A,54.6590477,N,020.6530900,E,0.000,241.46,190425,1.134,1.138,
170636.300,A,54.6590477,N,020.6530895,E,0.000,247.88,190425,1.134,1.138,
170636.400,A,54.6590477,N,020.6530890,E,0.000,256.94,190425,1.131,1.135,
170636.500,A,54.6590477,N,020.6530887,E,0.000,261.66,190425,1.130,1.135,
170636.600,A,54.6590478,N,020.6530883,E,0.000,270.26,190425,1.130,1.134,
170636.700,A,54.6590478,N,020.6530880,E,0.000,274.06,190425,1.130,1.134,
170636.800,A,54.6590482,N,020.6530873,E,0.000,283.38,190425,1.132,1.136,
170636.900,A,54.6590485,N,020.6530872,E,0.000,292.92,190425,1.130,1.136,
170637.000,A,54.6590488,N,020.6530870,E,0.000,301.33,190425,1.130,1.134,
170637.100,A,54.6590490,N,020.6530870,E,0.000,304.25,190425,1.129,1.134,
170637.200,A,54.6590493,N,020.6530867,E,0.000,305.78,190425,1.130,1.134,
170637.300,A,54.6590495,N,020.6530865,E,0.000,306.28,190425,1.131,1.135,
170637.400,A,54.6590497,N,020.6530863,E,0.000,306.79,190425,1.133,1.137,
170637.500,A,54.6590500,N,020.6530862,E,0.000,308.63,190425,1.133,1.138,
170637.600,A,54.6590503,N,020.6530862,E,0.000,314.18,190425,1.133,1.137,
170637.700,A,54.6590508,N,020.6530863,E,0.000,324.44,190425,1.132,1.137,
170637.800,A,54.6590515,N,020.6530862,E,0.000,328.05,190425,1.134,1.138,
170637.900,A,54.6590520,N,020.6530863,E,0.000,332.88,190425,1.132,1.137,
170638.000,A,54.6590528,N,020.6530867,E,0.000,339.39,190425,1.133,1.137,
170638.100,A,54.6590535,N,020.6530867,E,0.000,342.98,190425,1.131,1.136,
170638.200,A,54.6590543,N,020.6530870,E,0.000,347.76,190425,1.132,1.136,
170638.300,A,54.6590548,N,020.6530867,E,0.000,345.48,190425,1.134,1.139,
170638.400,A,54.6590553,N,020.6530865,E,0.000,345.07,190425,1.133,1.138,
170638.500,A,54.6590560,N,020.6530862,E,0.000,344.22,190425,1.132,1.137,
170638.600,A,54.6590567,N,020.6530857,E,0.000,341.28,190425,1.133,1.137,
170638.700,A,54.6590575,N,020.6530848,E,0.000,337.67,190425,1.132,1.137,
170638.800,A,54.6590580,N,020.6530845,E,0.000,337.38,190425,1.132,1.136,
170638.900,A,54.6590587,N,020.6530843,E,0.000,339.03,190425,1.132,1.136,
170639.000,A,54.6590595,N,020.6530842,E,0.000,340.77,190425,1.132,1.136,
170639.100,A,54.6590602,N,020.6530845,E,0.000,344.81,190425,1.131,1.135,
170639.200,A,54.6590612,N,020.6530843,E,0.000,345.75,190425,1.132,1.138,
170639.300,A,54.6590620,N,020.6530848,E,0.000,350.89,190425,1.135,1.138,
170639.400,A,54.6590625,N,020.6530847,E,0.000,352.16,190425,1.133,1.137,
170639.500,A,54.6590630,N,020.6530847,E,0.000,351.47,190425,1.135,1.140,
170639.600,A,54.6590637,N,020.6530845,E,0.000,351.66,190425,1.135,1.139,
170639.900,A,54.6590658,N,020.6530837,E,0.000,346.29,190425,1.131,1.135,
170640.000,A,54.6590665,N,020.6530830,E,1.602,343.55,190425,1.131,1.135,
170640.100,A,54.6590672,N,020.6530827,E,1.617,342.65,190425,1.131,1.135,
170640.200,A,54.6590680,N,020.6530825,E,1.604,344.25,190425,1.131,1.136,
170640.300,A,54.6590685,N,020.6530822,E,0.000,344.69,190425,1.133,1.137,
170640.400,A,54.6590697,N,020.6530825,E,1.569,349.44,190425,1.133,1.137,
170640.500,A,54.6590703,N,020.6530825,E,1.567,351.57,190425,1.132,1.136,
170640.600,A,54.6590712,N,020.6530827,E,1.587,353.76,190425,1.134,1.138,
170640.700,A,54.6590720,N,020.6530827,E,1.556,356.15,190425,1.133,1.137,
170640.800,A,54.6590728,N,020.6530828,E,1.559,356.17,190425,1.132,1.137,
170640.900,A,54.6590735,N,020.6530825,E,0.000,356.14,190425,1.133,1.138,
170641.000,A,54.6590740,N,020.6530825,E,0.000,356.18,190425,1.132,1.137,
170641.100,A,54.6590748,N,020.6530823,E,0.000,356.21,190425,1.131,1.135,
170641.200,A,54.6590755,N,020.6530822,E,0.000,356.26,190425,1.131,1.136,
170641.300,A,54.6590763,N,020.6530822,E,0.000,356.34,190425,1.134,1.138,
170641.400,A,54.6590772,N,020.6530820,E,0.000,356.37,190425,1.135,1.139,
170641.500,A,54.6590778,N,020.6530815,E,0.000,356.32,190425,1.134,1.139,
170641.600,A,54.6590785,N,020.6530813,E,0.000,356.29,190425,1.132,1.137,
170641.700,A,54.6590788,N,020.6530808,E,0.000,356.27,190425,1.131,1.136,
170641.800,A,54.6590797,N,020.6530810,E,0.000,356.31,190425,1.131,1.136,
170641.900,A,54.6590805,N,020.6530812,E,0.000,356.37,190425,1.130,1.135,
170642.100,A,54.6590823,N,020.6530818,E,1.602,356.69,190425,1.130,1.134,
170642.200,A,54.6590833,N,020.6530820,E,1.634,356.87,190425,1.131,1.135,
170642.300,A,54.6590842,N,020.6530822,E,1.658,357.05,190425,1.132,1.136,
170642.400,A,54.6590843,N,020.6530815,E,0.000,357.12,190425,1.130,1.134,
170642.500,A,54.6590853,N,020.6530818,E,1.556,357.22,190425,1.131,1.136,
170642.600,A,54.6590860,N,020.6530818,E,0.000,357.32,190425,1.133,1.136,
170642.700,A,54.6590870,N,020.6530822,E,1.578,357.49,190425,1.131,1.136,
170642.800,A,54.6590878,N,020.6530822,E,1.615,357.62,190425,1.130,1.135,
170642.900,A,54.6590887,N,020.6530820,E,1.676,357.68,190425,1.130,1.134,
170643.000,A,54.6590895,N,020.6530822,E,1.690,357.74,190425,1.128,1.133,
170643.100,A,54.6590903,N,020.6530820,E,1.697,357.76,190425,1.129,1.133,
170643.200,A,54.6590910,N,020.6530817,E,1.662,357.74,190425,1.130,1.134,
170643.300,A,54.6590918,N,020.6530815,E,1.673,357.75,190425,1.130,1.134,
170643.400,A,54.6590928,N,020.6530817,E,1.708,357.81,190425,1.131,1.135,
170643.500,A,54.6590938,N,020.6530818,E,1.807,357.88,190425,1.131,1.135,
170643.600,A,54.6590948,N,020.6530820,E,1.866,357.98,190425,1.132,1.135,
170643.700,A,54.6590958,N,020.6530823,E,1.894,358.13,190425,1.131,1.136,
170643.800,A,54.6590967,N,020.6530825,E,1.899,358.23,190425,1.131,1.135,
170643.900,A,54.6590975,N,020.6530825,E,1.873,358.32,190425,1.131,1.135,
170644.000,A,54.6590983,N,020.6530825,E,1.830,358.38,190425,1.132,1.136,
170644.100,A,54.6590988,N,020.6530820,E,1.803,358.37,190425,1.131,1.135,
170644.200,A,54.6590998,N,020.6530822,E,1.887,358.33,190425,1.132,1.136,
170644.300,A,54.6591007,N,020.6530820,E,1.827,358.30,190425,1.133,1.137,
170644.400,A,54.6591013,N,020.6530817,E,1.813,358.22,190425,1.133,1.138,
170644.500,A,54.6591022,N,020.6530815,E,1.815,358.08,190425,1.134,1.138,
170644.600,A,54.6591027,N,020.6530808,E,1.712,357.89,190425,1.134,1.138,
170644.700,A,54.6591033,N,020.6530808,E,1.687,357.75,190425,1.133,1.137,
170644.800,A,54.6591042,N,020.6530805,E,1.698,357.56,190425,1.134,1.139,
170644.900,A,54.6591050,N,020.6530807,E,1.711,357.45,190425,1.134,1.138,
170645.000,A,54.6591060,N,020.6530807,E,1.739,357.38,190425,1.133,1.137,
170645.100,A,54.6591068,N,020.6530807,E,1.741,357.33,190425,1.130,1.135,
170645.200,A,54.6591077,N,020.6530808,E,1.721,357.31,190425,1.130,1.135,
170645.300,A,54.6591083,N,020.6530807,E,1.685,357.27,190425,1.129,1.134,
170645.400,A,54.6591092,N,020.6530808,E,1.658,357.25,190425,1.130,1.135,
170645.500,A,54.6591100,N,020.6530808,E,1.702,357.24,190425,1.132,1.136,
170645.600,A,54.6591110,N,020.6530810,E,1.691,357.28,190425,1.134,1.137,
170645.700,A,54.6591118,N,020.6530810,E,1.773,357.30,190425,1.133,1.137,
170645.800,A,54.6591127,N,020.6530808,E,1.784,357.29,190425,1.131,1.136,
170645.900,A,54.6591135,N,020.6530808,E,1.760,357.24,190425,1.132,1.136,
170646.000,A,54.6591143,N,020.6530810,E,1.758,357.25,190425,1.133,1.136,
170646.100,A,54.6591153,N,020.6530812,E,1.791,357.30,190425,1.134,1.138,
170646.200,A,54.6591163,N,020.6530815,E,1.854,357.39,190425,1.133,1.138,
170646.300,A,54.6591173,N,020.6530818,E,1.902,357.52,190425,1.133,1.137,
170646.400,A,54.6591182,N,020.6530818,E,1.896,357.63,190425,1.131,1.135,
170646.500,A,54.6591192,N,020.6530823,E,1.880,357.80,190425,1.129,1.134,
170646.600,A,54.6591200,N,020.6530823,E,1.853,357.88,190425,1.129,1.134,
170646.700,A,54.6591205,N,020.6530823,E,1.746,357.97,190425,1.131,1.135,
170646.800,A,54.6591213,N,020.6530827,E,1.747,358.10,190425,1.132,1.136,
170646.900,A,54.6591218,N,020.6530823,E,1.671,358.18,190425,1.133,1.137,
170647.000,A,54.6591227,N,020.6530827,E,1.702,358.28,190425,1.133,1.137,
170647.100,A,54.6591237,N,020.6530828,E,1.713,358.35,190425,1.132,1.137,
170647.200,A,54.6591245,N,020.6530828,E,1.707,358.44,190425,1.131,1.135,
170647.300,A,54.6591252,N,020.6530830,E,1.693,358.50,190425,1.132,1.136,
170647.400,A,54.6591257,N,020.6530828,E,1.622,358.54,190425,1.132,1.136,
170647.500,A,54.6591263,N,020.6530828,E,1.596,358.62,190425,1.132,1.137,
170647.600,A,54.6591270,N,020.6530828,E,1.621,358.68,190425,1.131,1.135,
170647.700,A,54.6591280,N,020.6530830,E,1.675,358.76,190425,1.131,1.134,
170647.800,A,54.6591288,N,020.6530835,E,1.696,358.92,190425,1.132,1.136,
170647.900,A,54.6591297,N,020.6530838,E,1.655,359.15,190425,1.131,1.136,
170648.000,A,54.6591302,N,020.6530840,E,1.602,359.35,190425,1.133,1.137,
170648.100,A,54.6591307,N,020.6530843,E,0.000,359.60,190425,1.133,1.137,
170648.200,A,54.6591312,N,020.6530845,E,0.000,359.87,190425,1.133,1.138,
170648.300,A,54.6591313,N,020.6530848,E,0.000,0.25,190425,1.132,1.136,
170648.400,A,54.6591317,N,020.6530850,E,0.000,0.64,190425,1.133,1.137,
170648.500,A,54.6591320,N,020.6530852,E,0.000,1.07,190425,1.131,1.136,
170648.600,A,54.6591327,N,020.6530862,E,0.000,1.61,190425,1.132,1.136,
170648.700,A,54.6591327,N,020.6530862,E,0.000,2.14,190425,1.131,1.135,
170648.800,A,54.6591328,N,020.6530870,E,0.000,2.73,190425,1.131,1.135,
170648.900,A,54.6591333,N,020.6530878,E,0.000,3.42,190425,1.131,1.135,
170649.000,A,54.6591335,N,020.6530883,E,0.000,4.07,190425,1.131,1.135,
170649.100,A,54.6591338,N,020.6530887,E,0.000,4.70,190425,1.133,1.137,
170649.200,A,54.6591342,N,020.6530892,E,0.000,5.36,190425,1.132,1.136,
170649.300,A,54.6591345,N,020.6530897,E,0.000,6.02,190425,1.130,1.135,
170649.400,A,54.6591348,N,020.6530905,E,0.000,6.73,190425,1.132,1.137,
170649.500,A,54.6591350,N,020.6530908,E,0.000,7.41,190425,1.132,1.136,
170649.600,A,54.6591353,N,020.6530915,E,0.000,8.11,190425,1.134,1.138,
170649.700,A,54.6591357,N,020.6530922,E,0.000,8.81,190425,1.134,1.138,
170649.800,A,54.6591358,N,020.6530927,E,0.000,9.50,190425,1.133,1.137,
170649.900,A,54.6591362,N,020.6530932,E,0.000,10.18,190425,1.134,1.137,
170650.000,A,54.6591363,N,020.6530938,E,0.000,10.85,190425,1.133,1.137,
170650.100,A,54.6591367,N,020.6530945,E,0.000,11.53,190425,1.134,1.138,
170650.200,A,54.6591368,N,020.6530952,E,0.000,12.20,190425,1.132,1.136,
170650.300,A,54.6591370,N,020.6530958,E,0.000,12.88,190425,1.131,1.135,
170650.400,A,54.6591373,N,020.6530965,E,0.000,13.55,190425,1.131,1.136,
170650.500,A,54.6591375,N,020.6530972,E,0.000,14.23,190425,1.134,1.138,
170650.600,A,54.6591378,N,020.6530980,E,0.000,14.92,190425,1.133,1.137,
170650.700,A,54.6591382,N,020.6530988,E,0.000,15.61,190425,1.134,1.138,
170650.800,A,54.6591383,N,020.6530997,E,0.000,16.31,190425,1.135,1.139,
170650.900,A,54.6591385,N,020.6531005,E,0.000,17.01,190425,1.136,1.139,
170651.000,A,54.6591388,N,020.6531013,E,0.000,17.73,190425,1.135,1.139,
170651.100,A,54.6591390,N,020.6531023,E,0.000,18.46,190425,1.136,1.139,
170651.200,A,54.6591392,N,020.6531032,E,0.000,19.21,190425,1.134,1.139,
170651.300,A,54.6591393,N,020.6531042,E,0.000,19.96,190425,1.131,1.135,
170651.400,A,54.6591395,N,020.6531048,E,0.000,20.72,190425,1.130,1.134,
170651.500,A,54.6591397,N,020.6531055,E,0.000,21.47,190425,1.130,1.134,
170651.600,A,54.6591398,N,020.6531062,E,0.000,22.21,190425,1.129,1.134,
170651.700,A,54.6591400,N,020.6531068,E,0.000,22.96,190425,1.133,1.137,
170651.800,A,54.6591400,N,020.6531077,E,0.000,23.71,190425,1.135,1.139,
170651.900,A,54.6591402,N,020.6531083,E,0.000,24.45,190425,1.133,1.137,
170652.000,A,54.6591403,N,020.6531090,E,0.000,25.18,190425,1.132,1.136,
170652.100,A,54.6591405,N,020.6531098,E,0.000,25.91,190425,1.132,1.136,
170652.200,A,54.6591407,N,020.6531105,E,0.000,26.65,190425,1.130,1.135,
170652.300,A,54.6591408,N,020.6531113,E,0.000,27.38,190425,1.131,1.134,
170652.400,A,54.6591408,N,020.6531120,E,0.000,28.11,190425,1.132,1.136,
170652.500,A,54.6591408,N,020.6531128,E,0.000,28.84,190425,1.133,1.137,
170652.600,A,54.6591408,N,020.6531135,E,0.000,29.57,190425,1.134,1.138,
170652.700,A,54.6591410,N,020.6531143,E,0.000,30.29,190425,1.134,1.138,
170652.800,A,54.6591410,N,020.6531148,E,0.000,31.01,190425,1.132,1.137,
170652.900,A,54.6591412,N,020.6531155,E,0.000,31.72,190425,1.133,1.137,
170653.000,A,54.6591412,N,020.6531158,E,0.000,32.40,190425,1.136,1.140,
170653.100,A,54.6591413,N,020.6531165,E,0.000,33.08,190425,1.135,1.139,
